CustomerID,NeedStateID,Day#Daypart
794171,NS03,Overall
794177,NS03,Overall
794505,NS03,Overall
794511,NS03,Overall
794818,NS03,Overall
794824,NS03,Overall
795043,NS03,Overall
795105,NS03,Overall
795238,NS03,Overall
795282,NS03,Overall
795365,NS03,Overall
795472,NS03,Overall
795482,NS03,Overall
796259,NS03,Overall
796909,NS03,Overall
797192,NS03,Overall
797515,NS03,Overall
797912,NS03,Overall
798186,NS03,Overall
799034,NS03,Overall
799418,NS03,Overall
799521,NS03,Overall
799734,NS03,Overall
799979,NS03,Overall
800111,NS03,Overall
800664,NS03,Overall
800673,NS03,Overall
801087,NS03,Overall
801100,NS03,Overall
802145,NS03,Overall
802709,NS03,Overall
802800,NS03,Overall
803165,NS03,Overall
803191,NS03,Overall
803206,NS03,Overall
803216,NS03,Overall
803413,NS03,Overall
803504,NS03,Overall
803915,NS03,Overall
805281,NS03,Overall
805528,NS03,Overall
805632,NS03,Overall
805639,NS03,Overall
805687,NS03,Overall
805764,NS03,Overall
805960,NS03,Overall
805967,NS03,Overall
805980,NS03,Overall
806101,NS03,Overall
806337,NS03,Overall
806339,NS03,Overall
806343,NS03,Overall
806459,NS03,Overall
806517,NS03,Overall
806537,NS03,Overall
807358,NS03,Overall
807477,NS03,Overall
807693,NS03,Overall
808131,NS03,Overall
808310,NS03,Overall
808659,NS03,Overall
808777,NS03,Overall
808795,NS03,Overall
809819,NS03,Overall
809928,NS03,Overall
809956,NS03,Overall
810002,NS03,Overall
810614,NS03,Overall
810738,NS03,Overall
810743,NS03,Overall
810790,NS03,Overall
811318,NS03,Overall
811420,NS03,Overall
811577,NS03,Overall
811583,NS03,Overall
811712,NS03,Overall
812038,NS03,Overall
812351,NS03,Overall
812675,NS03,Overall
812779,NS03,Overall
813950,NS03,Overall
814071,NS03,Overall
814686,NS03,Overall
814827,NS03,Overall
815654,NS03,Overall
815803,NS03,Overall
816052,NS03,Overall
816112,NS03,Overall
816157,NS03,Overall
816196,NS03,Overall
816880,NS03,Overall
816940,NS03,Overall
817023,NS03,Overall
817471,NS03,Overall
817474,NS03,Overall
817568,NS03,Overall
817899,NS03,Overall
817911,NS03,Overall
817993,NS03,Overall
818178,NS03,Overall
818468,NS03,Overall
818733,NS03,Overall
818735,NS03,Overall
818739,NS03,Overall
819429,NS03,Overall
819896,NS03,Overall
819927,NS03,Overall
819966,NS03,Overall
820073,NS03,Overall
820257,NS03,Overall
821891,NS03,Overall
822520,NS03,Overall
822950,NS03,Overall
823665,NS03,Overall
823827,NS03,Overall
824576,NS03,Overall
824631,NS03,Overall
825469,NS03,Overall
825654,NS03,Overall
826154,NS03,Overall
826290,NS03,Overall
826368,NS03,Overall
826414,NS03,Overall
826670,NS03,Overall
826709,NS03,Overall
826750,NS03,Overall
826991,NS03,Overall
828262,NS03,Overall
829843,NS03,Overall
830404,NS03,Overall
830522,NS03,Overall
830531,NS03,Overall
830680,NS03,Overall
830876,NS03,Overall
830995,NS03,Overall
831550,NS03,Overall
832228,NS03,Overall
832856,NS03,Overall
832871,NS03,Overall
358482,NS03,Overall
358483,NS03,Overall
358484,NS03,Overall
358486,NS03,Overall
359883,NS03,Overall
359884,NS03,Overall
359947,NS03,Overall
359985,NS03,Overall
361515,NS03,Overall
364514,NS03,Overall
364677,NS03,Overall
364678,NS03,Overall
365657,NS03,Overall
366071,NS03,Overall
368201,NS03,Overall
368241,NS03,Overall
368244,NS03,Overall
371873,NS03,Overall
377784,NS03,Overall
377785,NS03,Overall
381499,NS03,Overall
382412,NS03,Overall
382576,NS03,Overall
382693,NS03,Overall
384921,NS03,Overall
384922,NS03,Overall
384927,NS03,Overall
390744,NS03,Overall
391193,NS03,Overall
392011,NS03,Overall
395037,NS03,Overall
395039,NS03,Overall
395730,NS03,Overall
395731,NS03,Overall
395732,NS03,Overall
395916,NS03,Overall
398379,NS03,Overall
398380,NS03,Overall
398942,NS03,Overall
398943,NS03,Overall
398944,NS03,Overall
398945,NS03,Overall
399748,NS03,Overall
399751,NS03,Overall
399829,NS03,Overall
401625,NS03,Overall
401626,NS03,Overall
401631,NS03,Overall
405704,NS03,Overall
407563,NS03,Overall
407817,NS03,Overall
407818,NS03,Overall
409205,NS03,Overall
410988,NS03,Overall
410992,NS03,Overall
411314,NS03,Overall
411333,NS03,Overall
411458,NS03,Overall
411661,NS03,Overall
411663,NS03,Overall
411682,NS03,Overall
411689,NS03,Overall
411695,NS03,Overall
411800,NS03,Overall
414167,NS03,Overall
414168,NS03,Overall
414171,NS03,Overall
431626,NS03,Overall
431633,NS03,Overall
432540,NS03,Overall
432541,NS03,Overall
432545,NS03,Overall
433259,NS03,Overall
435165,NS03,Overall
435967,NS03,Overall
435968,NS03,Overall
435970,NS03,Overall
435971,NS03,Overall
435973,NS03,Overall
435974,NS03,Overall
435976,NS03,Overall
437245,NS03,Overall
437249,NS03,Overall
437254,NS03,Overall
437255,NS03,Overall
437256,NS03,Overall
437258,NS03,Overall
437767,NS03,Overall
437909,NS03,Overall
438993,NS03,Overall
438995,NS03,Overall
438997,NS03,Overall
439065,NS03,Overall
439066,NS03,Overall
439067,NS03,Overall
439068,NS03,Overall
439070,NS03,Overall
439175,NS03,Overall
439178,NS03,Overall
440505,NS03,Overall
440518,NS03,Overall
441912,NS03,Overall
441913,NS03,Overall
441915,NS03,Overall
441918,NS03,Overall
442832,NS03,Overall
442836,NS03,Overall
442838,NS03,Overall
443647,NS03,Overall
443649,NS03,Overall
443650,NS03,Overall
443653,NS03,Overall
443657,NS03,Overall
443734,NS03,Overall
444455,NS03,Overall
444458,NS03,Overall
444459,NS03,Overall
444460,NS03,Overall
444636,NS03,Overall
445607,NS03,Overall
445860,NS03,Overall
445864,NS03,Overall
445969,NS03,Overall
445982,NS03,Overall
446177,NS03,Overall
446181,NS03,Overall
446251,NS03,Overall
446260,NS03,Overall
446369,NS03,Overall
446390,NS03,Overall
447139,NS03,Overall
447251,NS03,Overall
447349,NS03,Overall
447720,NS03,Overall
447760,NS03,Overall
447773,NS03,Overall
447796,NS03,Overall
448071,NS03,Overall
448073,NS03,Overall
448417,NS03,Overall
448467,NS03,Overall
448524,NS03,Overall
448536,NS03,Overall
448666,NS03,Overall
448689,NS03,Overall
448694,NS03,Overall
448895,NS03,Overall
448908,NS03,Overall
449009,NS03,Overall
449355,NS03,Overall
450119,NS03,Overall
450968,NS03,Overall
450969,NS03,Overall
451044,NS03,Overall
451409,NS03,Overall
451411,NS03,Overall
451412,NS03,Overall
451422,NS03,Overall
451423,NS03,Overall
451939,NS03,Overall
451941,NS03,Overall
452012,NS03,Overall
452098,NS03,Overall
452225,NS03,Overall
452356,NS03,Overall
452437,NS03,Overall
452541,NS03,Overall
452747,NS03,Overall
452749,NS03,Overall
453023,NS03,Overall
453024,NS03,Overall
453351,NS03,Overall
453400,NS03,Overall
453412,NS03,Overall
453571,NS03,Overall
453572,NS03,Overall
453573,NS03,Overall
453574,NS03,Overall
453576,NS03,Overall
453577,NS03,Overall
453578,NS03,Overall
453579,NS03,Overall
453615,NS03,Overall
454751,NS03,Overall
454752,NS03,Overall
454753,NS03,Overall
454831,NS03,Overall
454844,NS03,Overall
454918,NS03,Overall
456149,NS03,Overall
457216,NS03,Overall
458545,NS03,Overall
459038,NS03,Overall
459971,NS03,Overall
459972,NS03,Overall
460010,NS03,Overall
460031,NS03,Overall
460141,NS03,Overall
460223,NS03,Overall
97076,NS03,Overall
97077,NS03,Overall
97078,NS03,Overall
97079,NS03,Overall
97476,NS03,Overall
97484,NS03,Overall
97485,NS03,Overall
97487,NS03,Overall
97488,NS03,Overall
97496,NS03,Overall
97512,NS03,Overall
97695,NS03,Overall
97697,NS03,Overall
100210,NS03,Overall
102139,NS03,Overall
102928,NS03,Overall
102930,NS03,Overall
102931,NS03,Overall
102946,NS03,Overall
102987,NS03,Overall
102988,NS03,Overall
102989,NS03,Overall
102990,NS03,Overall
102994,NS03,Overall
102995,NS03,Overall
103024,NS03,Overall
103029,NS03,Overall
103114,NS03,Overall
104729,NS03,Overall
105307,NS03,Overall
106231,NS03,Overall
106234,NS03,Overall
106582,NS03,Overall
106583,NS03,Overall
106584,NS03,Overall
106585,NS03,Overall
106616,NS03,Overall
106718,NS03,Overall
108150,NS03,Overall
108152,NS03,Overall
108153,NS03,Overall
108596,NS03,Overall
108669,NS03,Overall
108670,NS03,Overall
108672,NS03,Overall
109210,NS03,Overall
109445,NS03,Overall
109446,NS03,Overall
118024,NS03,Overall
118394,NS03,Overall
118395,NS03,Overall
118396,NS03,Overall
118397,NS03,Overall
118401,NS03,Overall
118403,NS03,Overall
119546,NS03,Overall
120128,NS03,Overall
120129,NS03,Overall
121143,NS03,Overall
121215,NS03,Overall
121216,NS03,Overall
121217,NS03,Overall
121218,NS03,Overall
121219,NS03,Overall
121221,NS03,Overall
121222,NS03,Overall
121532,NS03,Overall
121536,NS03,Overall
121541,NS03,Overall
121542,NS03,Overall
121543,NS03,Overall
121564,NS03,Overall
121580,NS03,Overall
121604,NS03,Overall
121611,NS03,Overall
121613,NS03,Overall
121614,NS03,Overall
121615,NS03,Overall
121622,NS03,Overall
121632,NS03,Overall
121635,NS03,Overall
121638,NS03,Overall
121639,NS03,Overall
121642,NS03,Overall
121677,NS03,Overall
121678,NS03,Overall
121679,NS03,Overall
121749,NS03,Overall
122034,NS03,Overall
122084,NS03,Overall
123373,NS03,Overall
123379,NS03,Overall
123380,NS03,Overall
133130,NS03,Overall
133131,NS03,Overall
133134,NS03,Overall
133928,NS03,Overall
133930,NS03,Overall
133948,NS03,Overall
134483,NS03,Overall
134484,NS03,Overall
134486,NS03,Overall
134487,NS03,Overall
134835,NS03,Overall
134939,NS03,Overall
134945,NS03,Overall
134949,NS03,Overall
134952,NS03,Overall
134957,NS03,Overall
134959,NS03,Overall
134960,NS03,Overall
134962,NS03,Overall
134964,NS03,Overall
134968,NS03,Overall
134969,NS03,Overall
134975,NS03,Overall
135016,NS03,Overall
135017,NS03,Overall
135018,NS03,Overall
135072,NS03,Overall
135084,NS03,Overall
135085,NS03,Overall
135086,NS03,Overall
135087,NS03,Overall
135356,NS03,Overall
135357,NS03,Overall
135358,NS03,Overall
135362,NS03,Overall
135363,NS03,Overall
135364,NS03,Overall
135366,NS03,Overall
135368,NS03,Overall
135369,NS03,Overall
135374,NS03,Overall
135375,NS03,Overall
135376,NS03,Overall
135377,NS03,Overall
135378,NS03,Overall
135379,NS03,Overall
136162,NS03,Overall
136431,NS03,Overall
136432,NS03,Overall
138102,NS03,Overall
138332,NS03,Overall
138333,NS03,Overall
138334,NS03,Overall
138335,NS03,Overall
138337,NS03,Overall
138338,NS03,Overall
138421,NS03,Overall
138422,NS03,Overall
138425,NS03,Overall
138509,NS03,Overall
138511,NS03,Overall
138513,NS03,Overall
138514,NS03,Overall
138516,NS03,Overall
138526,NS03,Overall
138527,NS03,Overall
138529,NS03,Overall
138530,NS03,Overall
138532,NS03,Overall
138533,NS03,Overall
138624,NS03,Overall
138625,NS03,Overall
138626,NS03,Overall
138627,NS03,Overall
138628,NS03,Overall
138632,NS03,Overall
138638,NS03,Overall
138663,NS03,Overall
138713,NS03,Overall
138717,NS03,Overall
138719,NS03,Overall
138720,NS03,Overall
138729,NS03,Overall
138730,NS03,Overall
138750,NS03,Overall
138751,NS03,Overall
138752,NS03,Overall
138753,NS03,Overall
138755,NS03,Overall
138756,NS03,Overall
138757,NS03,Overall
138767,NS03,Overall
138768,NS03,Overall
138773,NS03,Overall
138841,NS03,Overall
138847,NS03,Overall
138851,NS03,Overall
138866,NS03,Overall
138867,NS03,Overall
138868,NS03,Overall
138907,NS03,Overall
138908,NS03,Overall
138910,NS03,Overall
138911,NS03,Overall
138912,NS03,Overall
138913,NS03,Overall
138917,NS03,Overall
138919,NS03,Overall
138921,NS03,Overall
138922,NS03,Overall
139009,NS03,Overall
139781,NS03,Overall
139782,NS03,Overall
139784,NS03,Overall
139878,NS03,Overall
139880,NS03,Overall
139881,NS03,Overall
139916,NS03,Overall
139920,NS03,Overall
139949,NS03,Overall
139950,NS03,Overall
139952,NS03,Overall
139953,NS03,Overall
139956,NS03,Overall
139957,NS03,Overall
139960,NS03,Overall
139962,NS03,Overall
139965,NS03,Overall
139971,NS03,Overall
139987,NS03,Overall
139988,NS03,Overall
139991,NS03,Overall
139992,NS03,Overall
139995,NS03,Overall
139996,NS03,Overall
139997,NS03,Overall
140008,NS03,Overall
140009,NS03,Overall
140010,NS03,Overall
140029,NS03,Overall
140030,NS03,Overall
140031,NS03,Overall
140032,NS03,Overall
140033,NS03,Overall
140034,NS03,Overall
140095,NS03,Overall
140097,NS03,Overall
140099,NS03,Overall
140100,NS03,Overall
140101,NS03,Overall
140102,NS03,Overall
140103,NS03,Overall
140138,NS03,Overall
140139,NS03,Overall
140140,NS03,Overall
140167,NS03,Overall
140221,NS03,Overall
140222,NS03,Overall
140223,NS03,Overall
140236,NS03,Overall
140237,NS03,Overall
140238,NS03,Overall
140239,NS03,Overall
140240,NS03,Overall
140248,NS03,Overall
140279,NS03,Overall
140280,NS03,Overall
140292,NS03,Overall
140294,NS03,Overall
140295,NS03,Overall
140296,NS03,Overall
140330,NS03,Overall
140331,NS03,Overall
140332,NS03,Overall
140334,NS03,Overall
140389,NS03,Overall
140391,NS03,Overall
140392,NS03,Overall
140393,NS03,Overall
140397,NS03,Overall
140399,NS03,Overall
140426,NS03,Overall
140480,NS03,Overall
140494,NS03,Overall
140582,NS03,Overall
140583,NS03,Overall
140584,NS03,Overall
140644,NS03,Overall
140659,NS03,Overall
140668,NS03,Overall
140732,NS03,Overall
140733,NS03,Overall
140734,NS03,Overall
140735,NS03,Overall
140743,NS03,Overall
141292,NS03,Overall
89101,NS03,Overall
89102,NS03,Overall
89965,NS03,Overall
90418,NS03,Overall
90419,NS03,Overall
90421,NS03,Overall
90424,NS03,Overall
91140,NS03,Overall
91439,NS03,Overall
91854,NS03,Overall
91855,NS03,Overall
92316,NS03,Overall
92639,NS03,Overall
92640,NS03,Overall
92641,NS03,Overall
92719,NS03,Overall
92816,NS03,Overall
92839,NS03,Overall
93167,NS03,Overall
93386,NS03,Overall
93387,NS03,Overall
93388,NS03,Overall
93389,NS03,Overall
93390,NS03,Overall
93391,NS03,Overall
93982,NS03,Overall
94027,NS03,Overall
94225,NS03,Overall
94226,NS03,Overall
94227,NS03,Overall
94647,NS03,Overall
94741,NS03,Overall
94805,NS03,Overall
94806,NS03,Overall
94870,NS03,Overall
95189,NS03,Overall
95190,NS03,Overall
95192,NS03,Overall
95193,NS03,Overall
95253,NS03,Overall
95254,NS03,Overall
95719,NS03,Overall
95727,NS03,Overall
95834,NS03,Overall
95848,NS03,Overall
95908,NS03,Overall
95909,NS03,Overall
95910,NS03,Overall
95911,NS03,Overall
95912,NS03,Overall
95913,NS03,Overall
96122,NS03,Overall
96307,NS03,Overall
96308,NS03,Overall
96567,NS03,Overall
96568,NS03,Overall
96598,NS03,Overall
96601,NS03,Overall
96602,NS03,Overall
96719,NS03,Overall
97143,NS03,Overall
97144,NS03,Overall
101926,NS03,Overall
101928,NS03,Overall
101930,NS03,Overall
101932,NS03,Overall
101933,NS03,Overall
107046,NS03,Overall
107048,NS03,Overall
107049,NS03,Overall
108654,NS03,Overall
108656,NS03,Overall
108889,NS03,Overall
108891,NS03,Overall
108894,NS03,Overall
109172,NS03,Overall
109205,NS03,Overall
109209,NS03,Overall
109419,NS03,Overall
109545,NS03,Overall
109810,NS03,Overall
109849,NS03,Overall
109919,NS03,Overall
109920,NS03,Overall
109922,NS03,Overall
110053,NS03,Overall
110054,NS03,Overall
110392,NS03,Overall
110395,NS03,Overall
110404,NS03,Overall
110509,NS03,Overall
110804,NS03,Overall
111011,NS03,Overall
111017,NS03,Overall
111433,NS03,Overall
111463,NS03,Overall
111485,NS03,Overall
111488,NS03,Overall
111495,NS03,Overall
111496,NS03,Overall
111498,NS03,Overall
111761,NS03,Overall
111873,NS03,Overall
111875,NS03,Overall
111881,NS03,Overall
112174,NS03,Overall
112180,NS03,Overall
112294,NS03,Overall
112441,NS03,Overall
112536,NS03,Overall
112541,NS03,Overall
112543,NS03,Overall
113431,NS03,Overall
113432,NS03,Overall
115413,NS03,Overall
117480,NS03,Overall
117709,NS03,Overall
117713,NS03,Overall
117798,NS03,Overall
118264,NS03,Overall
118265,NS03,Overall
118269,NS03,Overall
118270,NS03,Overall
118298,NS03,Overall
119202,NS03,Overall
119274,NS03,Overall
119277,NS03,Overall
119279,NS03,Overall
119592,NS03,Overall
119615,NS03,Overall
119617,NS03,Overall
119618,NS03,Overall
120072,NS03,Overall
120073,NS03,Overall
120127,NS03,Overall
121310,NS03,Overall
121311,NS03,Overall
122188,NS03,Overall
122189,NS03,Overall
122190,NS03,Overall
122191,NS03,Overall
122192,NS03,Overall
122193,NS03,Overall
122241,NS03,Overall
122439,NS03,Overall
123110,NS03,Overall
123114,NS03,Overall
123415,NS03,Overall
123943,NS03,Overall
124197,NS03,Overall
124198,NS03,Overall
124320,NS03,Overall
124321,NS03,Overall
124557,NS03,Overall
124735,NS03,Overall
124742,NS03,Overall
124743,NS03,Overall
124745,NS03,Overall
124831,NS03,Overall
124835,NS03,Overall
124839,NS03,Overall
124840,NS03,Overall
125596,NS03,Overall
125731,NS03,Overall
125736,NS03,Overall
126109,NS03,Overall
126110,NS03,Overall
126117,NS03,Overall
126278,NS03,Overall
127957,NS03,Overall
131087,NS03,Overall
131088,NS03,Overall
132487,NS03,Overall
132627,NS03,Overall
132948,NS03,Overall
132949,NS03,Overall
132950,NS03,Overall
132951,NS03,Overall
132952,NS03,Overall
132953,NS03,Overall
132954,NS03,Overall
132956,NS03,Overall
132957,NS03,Overall
132958,NS03,Overall
133377,NS03,Overall
133778,NS03,Overall
133898,NS03,Overall
133915,NS03,Overall
133962,NS03,Overall
134350,NS03,Overall
134352,NS03,Overall
134353,NS03,Overall
134354,NS03,Overall
134419,NS03,Overall
134421,NS03,Overall
134424,NS03,Overall
134425,NS03,Overall
134474,NS03,Overall
134673,NS03,Overall
134718,NS03,Overall
134870,NS03,Overall
134908,NS03,Overall
134909,NS03,Overall
135007,NS03,Overall
135009,NS03,Overall
135093,NS03,Overall
135096,NS03,Overall
135097,NS03,Overall
135103,NS03,Overall
135179,NS03,Overall
135203,NS03,Overall
135293,NS03,Overall
135722,NS03,Overall
136061,NS03,Overall
136067,NS03,Overall
136070,NS03,Overall
136071,NS03,Overall
136072,NS03,Overall
136522,NS03,Overall
137869,NS03,Overall
138183,NS03,Overall
138285,NS03,Overall
138310,NS03,Overall
138388,NS03,Overall
138389,NS03,Overall
138391,NS03,Overall
138400,NS03,Overall
138596,NS03,Overall
138597,NS03,Overall
138598,NS03,Overall
138599,NS03,Overall
138600,NS03,Overall
138601,NS03,Overall
138602,NS03,Overall
138603,NS03,Overall
138733,NS03,Overall
138735,NS03,Overall
138741,NS03,Overall
138745,NS03,Overall
138748,NS03,Overall
138864,NS03,Overall
138873,NS03,Overall
138969,NS03,Overall
138975,NS03,Overall
138976,NS03,Overall
138979,NS03,Overall
138985,NS03,Overall
138990,NS03,Overall
138991,NS03,Overall
138994,NS03,Overall
139004,NS03,Overall
139005,NS03,Overall
139007,NS03,Overall
139039,NS03,Overall
139041,NS03,Overall
139043,NS03,Overall
139045,NS03,Overall
139046,NS03,Overall
139064,NS03,Overall
140771,NS03,Overall
140776,NS03,Overall
140845,NS03,Overall
140862,NS03,Overall
141143,NS03,Overall
141303,NS03,Overall
141305,NS03,Overall
141306,NS03,Overall
141307,NS03,Overall
141313,NS03,Overall
141317,NS03,Overall
141329,NS03,Overall
141400,NS03,Overall
141472,NS03,Overall
345853,NS03,Overall
345938,NS03,Overall
346076,NS03,Overall
348403,NS03,Overall
349532,NS03,Overall
349551,NS03,Overall
349553,NS03,Overall
349764,NS03,Overall
349957,NS03,Overall
350072,NS03,Overall
350491,NS03,Overall
350576,NS03,Overall
352981,NS03,Overall
352983,NS03,Overall
353154,NS03,Overall
353417,NS03,Overall
353418,NS03,Overall
353618,NS03,Overall
353621,NS03,Overall
353623,NS03,Overall
355530,NS03,Overall
365682,NS03,Overall
366880,NS03,Overall
366883,NS03,Overall
366884,NS03,Overall
366889,NS03,Overall
367222,NS03,Overall
367361,NS03,Overall
367858,NS03,Overall
367860,NS03,Overall
367863,NS03,Overall
368350,NS03,Overall
368410,NS03,Overall
368460,NS03,Overall
368481,NS03,Overall
368660,NS03,Overall
369156,NS03,Overall
369436,NS03,Overall
371205,NS03,Overall
371208,NS03,Overall
371499,NS03,Overall
371738,NS03,Overall
371754,NS03,Overall
371761,NS03,Overall
371763,NS03,Overall
372557,NS03,Overall
373248,NS03,Overall
373685,NS03,Overall
373854,NS03,Overall
374275,NS03,Overall
374276,NS03,Overall
374277,NS03,Overall
374278,NS03,Overall
374279,NS03,Overall
374363,NS03,Overall
382177,NS03,Overall
383551,NS03,Overall
385963,NS03,Overall
386287,NS03,Overall
386289,NS03,Overall
386294,NS03,Overall
390348,NS03,Overall
390350,NS03,Overall
390353,NS03,Overall
391111,NS03,Overall
392428,NS03,Overall
392429,NS03,Overall
394255,NS03,Overall
394256,NS03,Overall
398190,NS03,Overall
398191,NS03,Overall
398192,NS03,Overall
398500,NS03,Overall
399193,NS03,Overall
399195,NS03,Overall
399374,NS03,Overall
399411,NS03,Overall
399412,NS03,Overall
399439,NS03,Overall
399443,NS03,Overall
399753,NS03,Overall
402623,NS03,Overall
402685,NS03,Overall
404757,NS03,Overall
405111,NS03,Overall
405205,NS03,Overall
405892,NS03,Overall
406323,NS03,Overall
406408,NS03,Overall
406409,NS03,Overall
406410,NS03,Overall
406413,NS03,Overall
406414,NS03,Overall
406519,NS03,Overall
406794,NS03,Overall
408657,NS03,Overall
408800,NS03,Overall
413913,NS03,Overall
420781,NS03,Overall
421768,NS03,Overall
423288,NS03,Overall
425932,NS03,Overall
430709,NS03,Overall
430711,NS03,Overall
432429,NS03,Overall
433719,NS03,Overall
435084,NS03,Overall
435786,NS03,Overall
438814,NS03,Overall
438815,NS03,Overall
438818,NS03,Overall
439015,NS03,Overall
439016,NS03,Overall
439018,NS03,Overall
439355,NS03,Overall
439443,NS03,Overall
439750,NS03,Overall
439782,NS03,Overall
439861,NS03,Overall
439899,NS03,Overall
440224,NS03,Overall
440330,NS03,Overall
440745,NS03,Overall
440754,NS03,Overall
440987,NS03,Overall
441070,NS03,Overall
441071,NS03,Overall
441072,NS03,Overall
441073,NS03,Overall
441074,NS03,Overall
441077,NS03,Overall
441304,NS03,Overall
441305,NS03,Overall
441649,NS03,Overall
441654,NS03,Overall
441946,NS03,Overall
441959,NS03,Overall
441960,NS03,Overall
442569,NS03,Overall
443016,NS03,Overall
443607,NS03,Overall
443608,NS03,Overall
443609,NS03,Overall
443610,NS03,Overall
443611,NS03,Overall
443612,NS03,Overall
446634,NS03,Overall
448125,NS03,Overall
448260,NS03,Overall
448966,NS03,Overall
448972,NS03,Overall
450171,NS03,Overall
450698,NS03,Overall
451135,NS03,Overall
451340,NS03,Overall
451356,NS03,Overall
451399,NS03,Overall
451475,NS03,Overall
451623,NS03,Overall
451624,NS03,Overall
451627,NS03,Overall
451628,NS03,Overall
451629,NS03,Overall
451839,NS03,Overall
451846,NS03,Overall
451916,NS03,Overall
452277,NS03,Overall
452351,NS03,Overall
452530,NS03,Overall
452757,NS03,Overall
453555,NS03,Overall
453561,NS03,Overall
453758,NS03,Overall
453759,NS03,Overall
453760,NS03,Overall
454273,NS03,Overall
454276,NS03,Overall
454292,NS03,Overall
454790,NS03,Overall
454803,NS03,Overall
455337,NS03,Overall
455491,NS03,Overall
455840,NS03,Overall
456260,NS03,Overall
456549,NS03,Overall
456880,NS03,Overall
457228,NS03,Overall
457338,NS03,Overall
457498,NS03,Overall
457554,NS03,Overall
457571,NS03,Overall
457695,NS03,Overall
457699,NS03,Overall
457783,NS03,Overall
458086,NS03,Overall
458091,NS03,Overall
458096,NS03,Overall
458098,NS03,Overall
458100,NS03,Overall
458101,NS03,Overall
458271,NS03,Overall
458352,NS03,Overall
458630,NS03,Overall
458797,NS03,Overall
459316,NS03,Overall
459641,NS03,Overall
459811,NS03,Overall
728149,NS03,Overall
731972,NS03,Overall
732821,NS03,Overall
733800,NS03,Overall
733873,NS03,Overall
734867,NS03,Overall
735105,NS03,Overall
735138,NS03,Overall
736817,NS03,Overall
737085,NS03,Overall
737402,NS03,Overall
737459,NS03,Overall
737716,NS03,Overall
737849,NS03,Overall
738140,NS03,Overall
738921,NS03,Overall
739479,NS03,Overall
739856,NS03,Overall
739939,NS03,Overall
741185,NS03,Overall
741584,NS03,Overall
741676,NS03,Overall
742021,NS03,Overall
742419,NS03,Overall
743628,NS03,Overall
744398,NS03,Overall
744702,NS03,Overall
744949,NS03,Overall
745812,NS03,Overall
747704,NS03,Overall
748364,NS03,Overall
748528,NS03,Overall
748758,NS03,Overall
749179,NS03,Overall
749417,NS03,Overall
749434,NS03,Overall
750139,NS03,Overall
750599,NS03,Overall
750786,NS03,Overall
750888,NS03,Overall
751086,NS03,Overall
752774,NS03,Overall
752947,NS03,Overall
754606,NS03,Overall
755862,NS03,Overall
756192,NS03,Overall
758044,NS03,Overall
770161,NS03,Overall
775425,NS03,Overall
780577,NS03,Overall
780763,NS03,Overall
781716,NS03,Overall
783034,NS03,Overall
783310,NS03,Overall
783368,NS03,Overall
783705,NS03,Overall
783720,NS03,Overall
783948,NS03,Overall
784047,NS03,Overall
784423,NS03,Overall
785881,NS03,Overall
786547,NS03,Overall
787962,NS03,Overall
788783,NS03,Overall
789235,NS03,Overall
789606,NS03,Overall
790855,NS03,Overall
791915,NS03,Overall
792066,NS03,Overall
792074,NS03,Overall
792710,NS03,Overall
792797,NS03,Overall
792800,NS03,Overall
793019,NS03,Overall
793424,NS03,Overall
793942,NS03,Overall
794157,NS03,Overall
794229,NS03,Overall
794392,NS03,Overall
794635,NS03,Overall
794735,NS03,Overall
795104,NS03,Overall
795151,NS03,Overall
795214,NS03,Overall
795370,NS03,Overall
796284,NS03,Overall
796357,NS03,Overall
796685,NS03,Overall
797551,NS03,Overall
797750,NS03,Overall
797759,NS03,Overall
797924,NS03,Overall
798058,NS03,Overall
799018,NS03,Overall
799568,NS03,Overall
799578,NS03,Overall
799843,NS03,Overall
800445,NS03,Overall
800589,NS03,Overall
800816,NS03,Overall
802735,NS03,Overall
802861,NS03,Overall
802988,NS03,Overall
803006,NS03,Overall
803303,NS03,Overall
803560,NS03,Overall
803758,NS03,Overall
804690,NS03,Overall
805126,NS03,Overall
805344,NS03,Overall
805710,NS03,Overall
805883,NS03,Overall
806053,NS03,Overall
806233,NS03,Overall
806713,NS03,Overall
807670,NS03,Overall
808223,NS03,Overall
808477,NS03,Overall
808768,NS03,Overall
808962,NS03,Overall
808966,NS03,Overall
810728,NS03,Overall
812886,NS03,Overall
813493,NS03,Overall
813684,NS03,Overall
814106,NS03,Overall
814492,NS03,Overall
814497,NS03,Overall
814630,NS03,Overall
814913,NS03,Overall
815053,NS03,Overall
815634,NS03,Overall
816006,NS03,Overall
816088,NS03,Overall
817059,NS03,Overall
817086,NS03,Overall
817607,NS03,Overall
817825,NS03,Overall
818027,NS03,Overall
818037,NS03,Overall
818186,NS03,Overall
818195,NS03,Overall
818320,NS03,Overall
818327,NS03,Overall
818769,NS03,Overall
820045,NS03,Overall
820222,NS03,Overall
820437,NS03,Overall
821225,NS03,Overall
821393,NS03,Overall
821409,NS03,Overall
821607,NS03,Overall
823161,NS03,Overall
823168,NS03,Overall
823713,NS03,Overall
824203,NS03,Overall
824278,NS03,Overall
824305,NS03,Overall
824529,NS03,Overall
824763,NS03,Overall
824770,NS03,Overall
824800,NS03,Overall
825074,NS03,Overall
